id,observed_on,latitude,longitude,taxon_family_name,taxon_subfamily_name,taxon_genus_name,taxon_species_name
252622537,2024-11-22,20.2626248305,83.6439854965,Lycaenidae,Polyommatinae,Jamides,Jamides celeno
252622539,2024-11-22,20.2662406197,83.6490900233,Lycaenidae,Polyommatinae,Jamides,Jamides celeno
252622543,2024-11-22,20.2394156732,83.6491953377,Nymphalidae,Limenitidinae,Neptis,Neptis jumbah
252622544,2024-11-22,20.2503675161,83.6612116341,Nymphalidae,Limenitidinae,Neptis,Neptis jumbah
252622549,2024-11-22,20.259386101,83.6599505381,Nymphalidae,Danainae,Parantica,Parantica aglea
252622551,2024-11-22,20.2609965074,83.6635751425,Nymphalidae,Limenitidinae,Euthalia,Euthalia nais
252622557,2024-11-22,20.3476263126,83.622529699,Nymphalidae,Nymphalinae,Junonia,Junonia atlites
252622562,2024-11-22,20.3458291811,83.619783117,Pieridae,Coliadinae,Eurema,Eurema drona
252622570,2024-11-22,20.3200747769,83.5868241326,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
252622578,2024-11-22,20.3168551748,83.5730912224,Lycaenidae,Polyommatinae,Zizina,Zizina otis
252676744,2024-11-23,20.2275527778,83.5578333333,Nymphalidae,Satyrinae,Ypthima,Ypthima baldus
252720885,2024-11-23,19.6920479722,83.078782,Lycaenidae,Polyommatinae,Euchrysops,Euchrysops cnejus
252724305,2024-11-23,20.2277805556,83.5649861111,Lycaenidae,Theclinae,Amblypodia,Amblypodia anita
252724332,2024-11-23,20.2551916667,83.5686694444,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
252725352,2024-11-23,19.7457945105,83.1019930914,Hesperiidae,Tagiadinae,Celaenorrhinus,Celaenorrhinus leucocera
252732222,2024-11-23,19.6882125997,83.0726887,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
252737957,2024-11-23,20.2717434908,83.5795228045,Lycaenidae,Theclinae,Amblypodia,Amblypodia anita
252737960,2024-11-23,20.2703232831,83.5804455332,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
252737966,2024-11-23,20.2712035658,83.5794284537,Pieridae,Coliadinae,Eurema,Eurema drona
252737969,2024-11-23,20.2707195138,83.5799372817,Pieridae,Coliadinae,Eurema,Eurema hecabe
252737976,2024-11-23,20.2719067327,83.6008861258,Pieridae,Pierinae,Delias,Delias hyparete
252737998,2024-11-23,20.2616104115,83.6092831789,Lycaenidae,Polyommatinae,Catochrysops,Catochrysops strabo
252737999,2024-11-23,20.2624156053,83.6101414858,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
252738001,2024-11-23,20.2638649436,83.614776343,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
252738004,2024-11-23,20.2598389705,83.6233594119,Nymphalidae,Nymphalinae,Junonia,Junonia orithya
252738005,2024-11-23,20.2614493723,83.6099698245,Hesperiidae,Hesperiinae,Iambrix,Iambrix salsala
252738007,2024-11-23,20.2608052136,83.6073949038,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
252738015,2024-11-23,20.2604831332,83.6084248721,Pieridae,Coliadinae,Eurema,Eurema drona
252738017,2024-11-23,20.2572622929,83.6065365969,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
252738021,2024-11-23,20.2622545669,83.6101414858,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
252738028,2024-11-23,20.2718409874,83.6455359584,Hesperiidae,Tagiadinae,Tagiades,Tagiades litigiosa
252738030,2024-11-23,20.2720020159,83.6472525722,Pieridae,Coliadinae,Eurema,Eurema hecabe
252738033,2024-11-23,20.2718409874,83.6471642612,Nymphalidae,Limenitidinae,Neptis,Neptis jumbah
252738035,2024-11-23,20.2687814147,83.6466492771,Lycaenidae,Aphnaeinae,Cigaritis,Cigaritis vulcanus
252738040,2024-11-23,20.2711968719,83.6478509068,Nymphalidae,Charaxinae,Polyura,Polyura bharata
252738041,2024-11-23,20.2702306935,83.6484933907,Lycaenidae,Polyommatinae,Anthene,Anthene emolus
252738042,2024-11-23,20.2726461281,83.6498445937,Lycaenidae,Polyommatinae,Caleta,Caleta decidia
252738044,2024-11-23,20.2698708395,83.6477736314,Nymphalidae,Satyrinae,Lethe,Lethe europa
252738045,2024-11-23,20.2680994928,83.6488035996,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
252738050,2024-11-23,20.2692267157,83.6472586472,Nymphalidae,Heliconiinae,Phalanta,Phalanta phalantha
252738051,2024-11-23,20.2724473077,83.6479452927,Papilionidae,Papilioninae,Papilio,Papilio crino
252738054,2024-11-23,20.2679384602,83.64760197,Nymphalidae,Limenitidinae,Tanaecia,Tanaecia lepidea
252738057,2024-11-23,20.2689046529,83.6526604371,Lycaenidae,Polyommatinae,Acytolepis,Acytolepis puspa
252738058,2024-11-23,20.2698708395,83.6442033449,Hesperiidae,Hesperiinae,Iambrix,Iambrix salsala
252738059,2024-11-23,20.2708370201,83.6452333132,Nymphalidae,Satyrinae,Lethe,Lethe drypetis
252806167,2024-11-24,19.9037919722,83.1609789722,Nymphalidae,Biblidinae,Ariadne,Ariadne merione
252851508,2024-11-24,20.1706405,83.5735164997,Nymphalidae,Satyrinae,Orsotriaena,Orsotriaena medus
252851537,2024-11-24,20.1706633,83.5734901997,Nymphalidae,Nymphalinae,Junonia,Junonia almana
252852216,2024-11-24,20.1324703,83.6651585997,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
252852273,2024-11-24,20.1324632,83.6651324,Nymphalidae,Limenitidinae,Pantoporia,Pantoporia hordonia
252852339,2024-11-24,20.1390363,83.6742112997,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
252852419,2024-11-24,20.138933,83.6733878997,Nymphalidae,Satyrinae,Melanitis,Melanitis phedima
252852470,2024-11-24,20.1387724,83.6731812997,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
252852564,2024-11-24,20.139012,83.6732286997,Nymphalidae,Limenitidinae,Athyma,Athyma inara
252853023,2024-11-24,20.1533185997,83.7216837997,Nymphalidae,Heliconiinae,Acraea,Acraea terpsicore
252853417,2024-11-24,20.1531979722,83.721896,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
252853541,2024-11-24,20.1907558997,83.7287807997,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
252853565,2024-11-24,20.19094,83.7288329722,Lycaenidae,Polyommatinae,Caleta,Caleta decidia
252853637,2024-11-24,20.1908379722,83.7288599722,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
252853708,2024-11-24,20.1908999722,83.7288659722,Lycaenidae,Polyommatinae,Caleta,Caleta decidia
252853751,2024-11-24,20.1908445997,83.7289107,Lycaenidae,Polyommatinae,Acytolepis,Acytolepis puspa
252853814,2024-11-24,20.1908458,83.7289099997,Lycaenidae,Polyommatinae,Acytolepis,Acytolepis puspa
252860590,2024-11-24,20.1532276997,83.7218373,Lycaenidae,Polyommatinae,Euchrysops,Euchrysops cnejus
252860680,2024-11-24,20.1908504997,83.7289059,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
252860718,2024-11-24,20.1907947997,83.728913,Hesperiidae,Hesperiinae,Borbo,Borbo cinnara
252860756,2024-11-24,20.1908068,83.7289332997,Nymphalidae,Danainae,Euploea,Euploea core
252860892,2024-11-24,20.1908789722,83.7288259722,Lycaenidae,Polyommatinae,Euchrysops,Euchrysops cnejus
252861006,2024-11-24,20.1908419722,83.7287479722,Nymphalidae,Limenitidinae,Euthalia,Euthalia nais
252868829,2024-11-24,20.1908199022,83.7288221402,Nymphalidae,Limenitidinae,Euthalia,Euthalia aconthea
252868968,2024-11-24,20.1909389852,83.7285379895,Lycaenidae,Polyommatinae,Acytolepis,Acytolepis puspa
252869211,2024-11-24,20.1372514953,83.69464757,Nymphalidae,Limenitidinae,Athyma,Athyma inara
252887297,2024-11-24,20.1648155928,83.6576935093,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
252887298,2024-11-24,20.165581003,83.6563416759,Nymphalidae,Limenitidinae,Athyma,Athyma inara
252887299,2024-11-24,20.164130749,83.6609550754,Hesperiidae,Hesperiinae,Pelopidas,Pelopidas agna
252887315,2024-11-24,20.1514183796,83.6996378344,Lycaenidae,Polyommatinae,Catochrysops,Catochrysops strabo
252887316,2024-11-24,20.1808788075,83.7277205843,Pieridae,Coliadinae,Catopsilia,Catopsilia pomona
252887317,2024-11-24,20.1826613754,83.7261838627,Lycaenidae,Theclinae,Arhopala,Arhopala amantes
252887318,2024-11-24,20.1827419359,83.7251538944,Nymphalidae,Danainae,Euploea,Euploea core
252887319,2024-11-24,20.1821672192,83.7237806034,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
253023452,2024-11-25,19.900628,83.1693999722,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
253139505,2024-11-26,19.9009339722,83.169488,Lycaenidae,Polyommatinae,Tarucus,Tarucus nara
253285739,2024-11-23,20.2594442471,83.6420513213,Lycaenidae,Polyommatinae,Anthene,Anthene emolus
253285850,2024-11-24,20.17108,83.629758,Lycaenidae,Polyommatinae,Caleta,Caleta decidia
253286141,2024-11-23,20.2904817354,83.5902745964,Nymphalidae,Satyrinae,Ypthima,Ypthima baldus
253287004,2024-11-24,19.9037833333,83.1610333333,Nymphalidae,Biblidinae,Ariadne,Ariadne merione
253291632,2024-11-26,19.8465472222,83.00225,Lycaenidae,Polyommatinae,Jamides,Jamides celeno
253291697,2024-11-26,19.8039972222,83.1171194444,Nymphalidae,Satyrinae,Ypthima,Ypthima baldus
253309076,2024-11-12,20.104775,83.1788944444,Nymphalidae,Biblidinae,Ariadne,Ariadne merione
253324045,2024-11-24,20.2054037626,83.7163704181,Nymphalidae,Limenitidinae,Euthalia,Euthalia aconthea
253378800,2024-11-28,19.8924355866,83.1592052802,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
253387606,2024-11-28,19.661912,83.1056459722,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
253387963,2024-11-28,19.6635999997,83.1072063,Pieridae,Pierinae,Delias,Delias hyparete
253388008,2024-11-28,19.6636629722,83.10723,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
253388291,2024-11-28,19.6637059,83.1075577,Nymphalidae,Limenitidinae,Pantoporia,Pantoporia hordonia
253389946,2024-11-28,19.6666069722,83.1055659722,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
253389985,2024-11-28,19.669017,83.1062569722,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
253616972,2024-11-30,19.746848,83.1090868997,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
253617024,2024-11-30,19.745823,83.1084319997,Nymphalidae,Satyrinae,Orsotriaena,Orsotriaena medus
253620556,2024-11-30,19.743832,83.1077779722,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
253743394,2024-12-01,19.9009269722,83.1694389722,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
253767175,2024-12-01,20.243372,83.587066,Lycaenidae,Polyommatinae,Everes,Everes lacturnus
253774873,2024-12-01,20.3484449657,83.6277734423,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
253774874,2024-12-01,20.349019223,83.6288959129,Pieridae,Coliadinae,Eurema,Eurema andersoni
253865850,2024-12-02,19.8963388889,82.820525,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
253866236,2024-12-02,19.900922,83.1694379722,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
253866371,2024-12-02,19.900891,83.169317,Nymphalidae,Satyrinae,Lethe,Lethe europa
253866619,2024-12-02,20.0586948781,83.3840498328,Lycaenidae,Polyommatinae,Tarucus,Tarucus nara
253969642,2024-12-03,20.0678466667,83.4640916667,Papilionidae,Papilioninae,Papilio,Papilio crino
253971907,2024-12-03,19.9006362997,83.1694973,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
254020370,2024-12-03,20.1350842011,83.4308695005,Lycaenidae,Polyommatinae,Tarucus,Tarucus nara
254020374,2024-12-03,20.1364933634,83.4327577756,Nymphalidae,Nymphalinae,Junonia,Junonia atlites
254020381,2024-12-03,20.1370775985,83.4319423841,Pieridae,Pierinae,Delias,Delias hyparete
254020390,2024-12-03,20.1430407008,83.4325431989,Nymphalidae,Nymphalinae,Junonia,Junonia orithya
254020392,2024-12-03,20.1429601198,83.4323801097,Pieridae,Coliadinae,Catopsilia,Catopsilia pomona
254024591,2024-12-03,19.7173179722,83.013891,Pieridae,Coliadinae,Eurema,Eurema hecabe
254024610,2024-12-03,19.716511,83.0152329722,Pieridae,Coliadinae,Eurema,Eurema hecabe
254024699,2024-12-03,19.8041179722,83.1166979722,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
254077091,2024-12-03,20.1438516951,83.4317497859,Pieridae,Coliadinae,Catopsilia,Catopsilia pomona
254171447,2024-12-05,20.2590731963,83.2896380872,Lycaenidae,Theclinae,Amblypodia,Amblypodia anita
254172713,2024-12-05,19.9009925997,83.1694892997,Nymphalidae,Nymphalinae,Junonia,Junonia atlites
254182962,2024-12-05,19.8140472222,83.1184861111,Lycaenidae,Polyommatinae,Caleta,Caleta decidia
254214287,2024-12-05,19.8140498775,83.1184873357,Lycaenidae,Polyommatinae,Caleta,Caleta decidia
254216065,2024-12-05,19.8041249727,83.1167583168,Lycaenidae,Theclinae,Rapala,Rapala manea
254216944,2024-11-09,19.8043132943,83.1169849634,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
254285647,2024-11-27,20.1452166667,83.6155916667,Pieridae,Pierinae,Delias,Delias hyparete
254297392,2024-12-06,20.0963847513,83.3765872568,Nymphalidae,Limenitidinae,Pantoporia,Pantoporia hordonia
254297477,2024-12-06,20.1522252103,83.4742790088,Nymphalidae,Nymphalinae,Junonia,Junonia almana
254312019,2024-12-06,19.7444123423,83.1090147793,Lycaenidae,Polyommatinae,Ancema,Ancema blanka
254316454,2024-12-06,20.0541524578,82.9677854442,Lycaenidae,Polyommatinae,Jamides,Jamides celeno
254316457,2024-12-06,20.0540061715,82.9666912354,Nymphalidae,Limenitidinae,Euthalia,Euthalia nais
254316464,2024-12-06,20.0529108517,82.9666262288,Nymphalidae,Limenitidinae,Neptis,Neptis jumbah
254316465,2024-12-06,20.053293831,82.9659979153,Lycaenidae,Polyommatinae,Jamides,Jamides celeno
254316478,2024-12-06,20.0736983533,82.9619967013,Lycaenidae,Theclinae,Amblypodia,Amblypodia anita
254398281,2024-12-07,19.7812809722,83.1130679722,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
254398304,2024-12-07,19.7814152,83.1128827997,Pieridae,Coliadinae,Eurema,Eurema drona
254398310,2024-12-07,19.781575,83.1127149722,Nymphalidae,Heliconiinae,Phalanta,Phalanta phalantha
254398315,2024-12-07,19.7813942,83.1129702,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
254398326,2024-12-07,19.7816802,83.1127316997,Pieridae,Pierinae,Delias,Delias hyparete
254398356,2024-12-07,19.7809169722,83.1130279722,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
254398360,2024-12-07,19.7811422997,83.1130124997,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
254398370,2024-12-07,19.7809729722,83.113517,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
254398389,2024-12-07,19.7819500499,83.113900423,Papilionidae,Papilioninae,Papilio,Papilio crino
254404481,2024-12-06,19.8041066768,83.116674833,Pieridae,Coliadinae,Eurema,Eurema andersoni
254495041,2024-12-08,19.6888159722,83.0739999722,Pieridae,Pierinae,Delias,Delias hyparete
254615869,2024-12-08,19.9818091788,83.4437586989,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
254615876,2024-12-08,19.9870612684,83.4395601175,Lycaenidae,Polyommatinae,Catochrysops,Catochrysops strabo
254615894,2024-12-08,19.9870612684,83.4407223799,Pieridae,Pierinae,Delias,Delias hyparete
254615896,2024-12-08,19.9864159783,83.4438122847,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
254615898,2024-12-08,19.9860933323,83.4424389937,Pieridae,Coliadinae,Eurema,Eurema andersoni
254615904,2024-12-08,19.9818988739,83.4372891524,Lycaenidae,Aphnaeinae,Cigaritis,Cigaritis vulcanus
254615906,2024-12-08,19.9785519659,83.4353814376,Hesperiidae,Hesperiinae,Iambrix,Iambrix salsala
254615928,2024-12-08,20.1234981865,83.4300404698,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
254764655,2024-12-10,19.6515466667,83.1564333333,Hesperiidae,Tagiadinae,Sarangesa,Sarangesa purendra
254883120,2024-12-12,20.0946498457,83.4390398115,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
254901164,2024-12-12,20.0971218442,83.4321492165,Nymphalidae,Danainae,Euploea,Euploea core
254901583,2024-12-12,20.0964020687,83.4341910481,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
255068415,2024-12-14,19.9245903792,83.3319228933,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
255068418,2024-12-14,19.9208643147,83.3358671746,Nymphalidae,Satyrinae,Ypthima,Ypthima huebneri
255068421,2024-12-14,19.9180683032,83.3398714607,Lycaenidae,Polyommatinae,Euchrysops,Euchrysops cnejus
255068423,2024-12-14,19.9175841243,83.3408155983,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
255068426,2024-12-14,19.9164543678,83.3382447599,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
255068427,2024-12-14,19.9167230482,83.3402188657,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
255068428,2024-12-14,19.9176107132,83.3397038816,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
255068430,2024-12-14,19.9183369809,83.340133035,Nymphalidae,Limenitidinae,Moduza,Moduza procris
255068431,2024-12-14,19.9178528028,83.3391888975,Lycaenidae,Polyommatinae,Zizina,Zizina otis
255376514,2024-12-17,19.9009169722,83.169724,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
255684638,2024-12-06,20.0881042159,82.9560243911,Nymphalidae,Limenitidinae,Pantoporia,Pantoporia hordonia
255748238,2024-12-21,19.9006949722,83.1695079722,Lycaenidae,Polyommatinae,Chilades,Chilades lajus
255960785,2024-12-23,19.9006979722,83.169347,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
256052355,2024-12-23,20.0674916667,83.3871166667,Nymphalidae,Nymphalinae,Junonia,Junonia atlites
256056977,2024-12-24,20.0837888889,83.4268305556,Hesperiidae,Pyrginae,Spialia,Spialia galba
256342801,2024-08-18,20.0695482408,83.4432582557,Nymphalidae,Charaxinae,Polyura,Polyura bharata
256342865,2024-08-18,20.0695384784,83.4432297572,Nymphalidae,Charaxinae,Eriboea,Eriboea solon
256369770,2024-12-27,20.1431411594,83.4327806336,Hesperiidae,Pyrginae,Spialia,Spialia galba
256369771,2024-12-27,20.1426173828,83.4330381256,Lycaenidae,Polyommatinae,Euchrysops,Euchrysops cnejus
256369780,2024-12-27,20.1436600412,83.431714908,Nymphalidae,Danainae,Danaus,Danaus chrysippus
256369781,2024-12-27,20.0363217543,83.4086846785,Pieridae,Pierinae,Delias,Delias hyparete
256369782,2024-12-27,20.0263225921,83.4090280013,Nymphalidae,Nymphalinae,Junonia,Junonia orithya
256369783,2024-12-27,20.0327737373,83.4035348372,Lycaenidae,Theclinae,Amblypodia,Amblypodia anita
256369785,2024-12-27,20.0330962876,83.4049081282,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
256369786,2024-12-27,20.0324511863,83.4049081282,Nymphalidae,Nymphalinae,Junonia,Junonia almana
256369791,2024-12-27,20.0404747208,83.4030153954,Lycaenidae,Polyommatinae,Anthene,Anthene lycaenina
256378858,2024-12-27,19.7437766,83.1073652997,Nymphalidae,Limenitidinae,Euthalia,Euthalia nais
256378877,2024-12-27,19.7438921,83.1073781997,Nymphalidae,Danainae,Danaus,Danaus genutia
256378892,2024-12-27,19.7438928997,83.1074038997,Pieridae,Coliadinae,Eurema,Eurema blanda
256379068,2024-12-27,19.7407795997,83.1086123,Nymphalidae,Danainae,Parantica,Parantica aglea
256379114,2024-12-27,19.7332064,83.1172128,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
256379586,2024-12-27,19.7309690997,83.1396945997,Nymphalidae,Limenitidinae,Athyma,Athyma perius
256379779,2024-12-27,19.7296793,83.1412674997,Pieridae,Pierinae,Delias,Delias hyparete
256381102,2024-12-27,19.7285846,83.1428779997,Nymphalidae,Nymphalinae,Junonia,Junonia lemonias
256381336,2024-12-27,19.729744,83.1412820997,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
256381466,2024-12-27,19.7312672,83.1397584997,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
256461980,2024-12-28,20.0847431982,83.4324881807,Nymphalidae,Nymphalinae,Hypolimnas,Hypolimnas bolina
256617901,2024-12-29,19.8094019722,83.1515639722,Nymphalidae,Limenitidinae,Euthalia,Euthalia nais
256617963,2024-12-29,19.8095596,83.1514408997,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
256617983,2024-12-29,19.8087634,83.1530695997,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
256732640,2024-12-30,20.068873372,83.4458864853,Papilionidae,Papilioninae,Papilio,Papilio crino
256859723,2024-12-31,19.8924655373,83.1591549888,Nymphalidae,Satyrinae,Elymnias,Elymnias hypermnestra
256965434,2025-01-01,20.0615138889,83.3857805556,Pieridae,Pierinae,Delias,Delias hyparete
257090522,2025-01-02,20.0666034235,83.3950649947,Pieridae,Pierinae,Pareronia,Pareronia hippia
257106945,2025-01-02,19.7443419722,83.1984589722,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
257107357,2025-01-02,19.7339804,83.2039163997,Lycaenidae,Polyommatinae,Prosotas,Prosotas dubiosa
257107553,2025-01-02,19.7340386,83.2040336997,Pieridae,Coliadinae,Eurema,Eurema hecabe
257107641,2025-01-02,19.7340003,83.2040587997,Nymphalidae,Nymphalinae,Junonia,Junonia lemonias
257107666,2025-01-02,19.7340809722,83.204148,Lycaenidae,Polyommatinae,Anthene,Anthene emolus
257107847,2025-01-02,19.7248677,83.2133405,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
257107919,2025-01-02,19.7249507997,83.2131585,Nymphalidae,Limenitidinae,Tanaecia,Tanaecia lepidea
257108021,2025-01-02,19.7250227,83.2131231997,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
257108039,2025-01-02,19.725017,83.2130925997,Nymphalidae,Limenitidinae,Tanaecia,Tanaecia lepidea
257108072,2025-01-02,19.7250256997,83.2131751997,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
257108164,2025-01-02,19.7250268997,83.2131545,Nymphalidae,Limenitidinae,Tanaecia,Tanaecia lepidea
257108343,2025-01-02,19.7250320997,83.2131631997,Lycaenidae,Miletinae,Spalgis,Spalgis epius
257108465,2025-01-02,19.7250037997,83.2131523997,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
257108503,2025-01-02,19.7249720997,83.2130908997,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
257108576,2025-01-02,19.7250103,83.2129034997,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
257339603,2025-01-04,19.7434669722,83.108181,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
257339907,2025-01-04,19.7328651997,83.1173072997,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
257339941,2025-01-04,19.7330475997,83.1175264,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
257340027,2025-01-04,19.7328812,83.1174055,Lycaenidae,Polyommatinae,Petrelaea,Petrelaea dana
257341279,2025-01-04,19.7309531997,83.1162951,Pieridae,Coliadinae,Catopsilia,Catopsilia pomona
257341298,2025-01-04,19.7309702997,83.1162733997,Nymphalidae,Limenitidinae,Pantoporia,Pantoporia hordonia
257343317,2025-01-04,19.7312401,83.1161922997,Nymphalidae,Satyrinae,Melanitis,Melanitis zitenius
257346610,2025-01-04,19.7308771997,83.1153963,Lycaenidae,Theclinae,Rathinda,Rathinda amor
257346641,2025-01-04,19.7308319722,83.1154109722,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
257346831,2025-01-04,19.7308348,83.1154262997,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
257346920,2025-01-04,19.7307221997,83.1152658,Hesperiidae,Tagiadinae,Caprona,Caprona ransonnettii
257346954,2025-01-04,19.7307999722,83.1152979722,Nymphalidae,Nymphalinae,Junonia,Junonia almana
257347042,2025-01-04,19.730871,83.115176,Nymphalidae,Limenitidinae,Athyma,Athyma selenophora
257347097,2025-01-04,19.7310519722,83.1149889722,Papilionidae,Papilioninae,Papilio,Papilio crino
257347243,2025-01-04,19.7312809722,83.114635,Nymphalidae,Danainae,Parantica,Parantica aglea
257347831,2025-01-04,19.7313125997,83.1146406997,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
257348178,2025-01-04,19.7370598,83.1123369,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
257461445,2025-01-05,19.7550719722,83.1932299722,Lycaenidae,Polyommatinae,Freyeria,Freyeria putli
257463479,2025-01-05,19.7485946,83.1981897997,Lycaenidae,Polyommatinae,Everes,Everes lacturnus
257463499,2025-01-05,19.748595,83.1981849,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
257550304,2025-01-04,20.2290230887,83.3089607393,Lycaenidae,Polyommatinae,Catochrysops,Catochrysops strabo
257550321,2025-01-05,20.2763959509,83.3382357614,Lycaenidae,Polyommatinae,Catochrysops,Catochrysops strabo
257581103,2025-01-06,19.9011309722,83.16995,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
257683823,2025-01-07,19.9006189,83.1694664997,Lycaenidae,Polyommatinae,Chilades,Chilades lajus
257683875,2025-01-07,19.9006249,83.169458,Lycaenidae,Polyommatinae,Zizeeria,Zizeeria karsandra
257695356,2022-09-04,19.8808088,83.2384941,Nymphalidae,Danainae,Euploea,Euploea core
257768035,2025-01-08,20.0760631099,83.4197161719,Nymphalidae,Limenitidinae,Moduza,Moduza procris
257773326,2025-01-08,19.9008034,83.1693800997,Nymphalidae,Limenitidinae,Tanaecia,Tanaecia lepidea
257792357,2025-01-08,19.9008219,83.1694198,Nymphalidae,Limenitidinae,Tanaecia,Tanaecia lepidea
257827904,2025-01-08,20.2769558139,83.3379807406,Lycaenidae,Polyommatinae,Euchrysops,Euchrysops cnejus
257827936,2025-01-08,20.2769520399,83.3381053667,Lycaenidae,Polyommatinae,Freyeria,Freyeria putli
257988365,2025-01-08,20.0857609082,83.3552895114,Nymphalidae,Heliconiinae,Acraea,Acraea terpsicore
258124194,2025-01-11,19.7878955,83.1123699,Nymphalidae,Satyrinae,Lethe,Lethe drypetis
258124248,2025-01-11,19.8118039722,83.117817,Nymphalidae,Satyrinae,Melanitis,Melanitis leda
258124301,2025-01-11,19.646895,83.1004041997,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
258124463,2025-01-11,19.6492374,83.1196134,Nymphalidae,Biblidinae,Ariadne,Ariadne merione
258124479,2025-01-11,19.6492104997,83.1194564997,Nymphalidae,Nymphalinae,Junonia,Junonia iphita
258124548,2025-01-11,19.7033097997,83.1310438,Pieridae,Coliadinae,Catopsilia,Catopsilia pomona
258124650,2025-01-11,19.7033319722,83.131048,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
258124661,2025-01-11,19.7033035,83.1309760997,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
258124689,2025-01-11,19.7323829722,83.116236,Nymphalidae,Limenitidinae,Euthalia,Euthalia nais
258239555,2025-01-12,19.7249179722,83.2129659722,Lycaenidae,Polyommatinae,Castalius,Castalius rosimon
258239585,2025-01-12,19.7194913997,83.2173233997,Nymphalidae,Limenitidinae,Neptis,Neptis hylas
